1751,"Big Data: Related Technologies, Challenges and Future Prospects ",Min Chen;Shiwen Mao;Yin Zhang;,14,5,31,,Springer,9.78E+12,English,SpringerBriefs in Computer Science,89
1752,SQL Pocket Guide ),Jonathan Gennick;,6,4,24,Second Edition,O'Reilly Media,9.78E+12,English,Pocket Reference (O'Reilly),192
1753,Inside the SQL Server Query Optimizer,Benjamin Nevarez;,11,3,7,,Red Gate books,9.78E+12,English,,272
1754,SQL Antipatterns: Avoiding the Pitfalls of Database Programming,Bill Karwin;,10,7,5,1,Pragmatic Bookshelf,9.78E+12,English,Pragmatic Programmers,328
1755,Enterprise JavaBeans,Richard Monson-Haefel;,99,8,11,1,O'Reilly Media,9.78E+12,English,Java,336
1756,"Data Analysis and Data Mining using Microsoft Business Intelligence Tools: Excel 2010, Access 2010, and Report Builder 3.0 with SQL Server",Robert S. Bussom Ph.D;,12,8,29,,ZeroBits,9.78E+12,English,,648
1757,Sams Teach Yourself ADO.NET in 21 Days,Dan Fox;,2,6,22,1,Sams Publishing,9.78E+12,English,,656
1758,"Advances in Grid and Pervasive Computing: Third International Conference, GPC 2008, Kunming, China, May 25-28, 2008. Proceedings ",Song Wu;Laurence Tianruo Yang;Tony Li Xu;,8,5,8,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5036),518
1759,"Large-Scale Scientific Computing: 6th International Conference, LSSC 2007, Sozopol, Bulgaria, June 5-9, 2007, Revised Papers ",Ivan Lirkov;Svetozar D. Margenov;Jerzy Wasniewski;,8,4,28,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4818),758
1760,"PROC SQL: Beyond the Basics Using SAS, Second Edition",Kirk Paul Lafler;,13,10,31,2,SAS Institute,9.78E+12,English,,400
1761,Java Developer's Guide to E-Commerce with XML and JSP,William B. Brogden;Chris Minnick;Bill Brogden;,1,1,16,,Sybex Books,9.78E+12,English,,512
1762,Information Modeling and Relational Databases: From Conceptual Analysis to Logic,Terry Halpin;,1,,,,Morgan Kaufmann 2001-04-06,,,,
1763,"Directions in Databases: 12th British National Conference on Databases, BNCOD 12, Guildford, United Kingdom, July 6-8, 1994. Proceedings ",David S. Bowers;,94,8,5,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 826),241
1764,Microsoft Access 2007 Intermediate Quick Reference Guide,Beezix Inc;,7,8,1,,Beezix Inc,9.78E+12,English,,2
1765,Cardinality Estimation Techniques in Relational Database Systems,Xiaohui Yu;,8,7,3,,VDM Verlag,9.78E+12,English,,132
1766,MySQL/PHP Database Applications,Jay Greenspan;Brad Bulger;,1,1,29,,Wiley,9.78E+12,English,M&T Books,648
1767,Sams Teach Yourself SQL in 10 Minutes,Ben Forta;,99,8,,,Sams,9.78E+12,English,Sams Teach Yourself,208
1768,21 Recipes for Mining Twitter,Matthew A. Russell;,11,3,7,1,O'Reilly Media,9.78E+12,English,,76
1769,Professional Active Server Pages 2.0,Brian Francis;Richard Harrison;David Sussman;,98,3,22,,Apress,9.78E+12,English,Professional,991
1770,Pragmatic Enterprise Architecture: Strategies to Transform Information Systems in the Era of Big Data,James Luisi;,14,4,14,1,Morgan Kaufmann,9.78E+12,English,,372
1771,"Trustworthy Global Computing: Second Symposium, TGC 2006, Lucca, Italy, November 7-9, 2006, Revised Selected Papers ",Ugo Montanari;Donald Sannella;Roberto Bruni;,7,12,20,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4661),342
1772,Learning Classifier Systems: From Foundations to Applications,Pier L. Lanzi;Wolfgang Stolzmann;Stewart W. Wilson;,0,7,31,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 1813),347
1773,OCP: Oracle9i DBA Fundamentals II Study Guide,Doug Stuns;Matthew Weishan;,2,4,24,,Sybex,9.78E+12,English,,576
1774,Pro SQL Server 2008 XML,Michael Coles;,8,5,19,1,Apress,9.78E+12,English,Expert's Voice,496
1775,Sentiment Analysis and Opinion Mining,Bing Liu;,12,5,23,,Morgan & Claypool Publishers,9.78E+12,English,Synthesis Lectures on Human Language Technologies,180
1776,Analysis and Design of Information Systems,Arthur M. Langer;,7,12,20,3rd,Springer,9.78E+12,English,,418
1777,Build Your Own Database,Peter Jacso;F. Wilfrid Lancaster;,99,2,,,Amer Library Assn,9.78E+12,English,,163
1778,Fuzzy Data Warehousing for Performance Measurement: Concept and Implementation,Daniel Fasel;,14,3,3,2014,Springer,9.78E+12,English,Fuzzy Management Methods,236
1779,SQL Cookbook ),Anthony Molinaro;,5,12,23,1,O'Reilly Media,9.78E+12,English,Cookbooks (O'Reilly),636
1780,Relational Theory for Computer Professionals,C. J. Date;,13,5,31,1,O'Reilly Media,9.78E+12,English,Theory in Practice,284
1781,Scientific Data Mining: A Practical Perspective,Chandrika Kamath;,9,5,1,,Society for Industrial and Applied Mathematic,9.78E+12,English,,304
1782,"Next Generation Information Technologies and Systems: 5th International Workshop, NGITS 2002, Caesarea, Israel, June 24-25, 2002. Proceedings ",Alon Halevy;Avigdor Gal;,2,8,5,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2382),176
1783,Datenbanken & SQL f並__r Einsteiger: Datenbankdesign und MySQL in der Praxis,Marco Emrich;,13,10,9,,CreateSpace Independent Publishing Platform,9.78E+12,German,,262
1784,Exploratory Image Databases: Content-Based Retrieval,Simone Santini;Jerry D. Gibson;,1,9,13,1,Academic Press,9.78E+12,English,"Communications, Networking and Multimedia",613
1785,"Access 2010 Pure SQL: Real Power-packed solutions for business users, developers, and the rest of us",Dr. Pindaro Epaminonda Demertzoglou;,13,3,18,,AlphaPress,9.78E+12,English,,414
1786,Client/Server Computing: Killing the Mainframe Dinosaur and Slashing Runaway Mis Costs,Gary Gagliardi;,93,11,,,Prentice Hall,9.78E+12,English,,222
1787,Data Resource Design: Reality Beyond Illusion,Michael Brackett;,12,9,20,,"Technics Publications, LLC",9.78E+12,English,,390
1788,HBase in Action,Nick Dimiduk;Amandeep Khurana;,12,11,17,1,Manning Publications,9.78E+12,English,,360
1789,Oracle PL/SQL for DBAs,Arup Nanda;Steven Feuerstein;,5,11,7,1,O'Reilly Media,9.78E+12,English,,456
1790,Programming Microsoft SQL Server 2012,Andrew Brust;Leonard G. Lobel;,12,7,25,1,Microsoft Press,9.78E+12,English,Developer Reference,816
1791,"Advances in Web-Age Information Management: 4th International Conference, WAIM 2003, Chengdu, China, August 17-19, 2003, Proceedings ",Guozhu Dong;Chanjie Tang;Wei Wang;,3,7,29,2003,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2762),516
1792,"Fuzzy Logic, Identification and Predictive Control ",Jairo Jose Espinosa Oviedo;Joos P.L. Vandewalle;Vincent Wertz;,4,10,14,,Springer,9.78E+12,English,Advances in Industrial Control,264
1793,Mike Meyers' Comptia RFID+ Certification Passport,Mark Brown;Sam Patadia;Sanjiv Dua;,7,5,11,1,McGraw-Hill Osborne Media,9.78E+12,English,Passport,336
1794,The Essential Guide to Data Warehousing,Lou Agosta;,99,9,5,1,Prentice Hall,9.78E+12,English,,526
1795,Pentaho for Big Data Analytics,Manoj R Patil;Feris Thia;,13,11,25,,Packt Publishing,9.78E+12,English,Community Experience Distilled,118
1796,Oracle Hyperion Interactive Reporting 11 Expert Guide,"Edward J., Cody;Emily M. Vose;",11,12,8,,Packt Publishing,9.78E+12,English,,276
1797,Das Data Warehouse-Konzept und mulitdimensionale Datenmodellierung,Ute Nast-Linke;,7,8,4,,GRIN Verlag,9.78E+12,German,,60
1798,Oracle Enterprise Manager Grid Control 11g R1: Business Service Management,Ashwin Kumar Karkala;Govinda Raj Sambamurthy;,11,5,18,,Packt Publishing,9.78E+12,English,,360
1799,QuickBase: The Missing Manual,Nancy Conner;,7,3,28,1,O'Reilly Media,9.78E+12,English,Missing Manual,554
1800,"Database Development and Management by Chao, Lee ",,6,1,2,,"Auerbach Publications,2006",,,,
1801,Delphi/Kylix Database Development,Eric Harmon;,1,10,23,,Sams,9.78E+12,English,,432
1802,"SQL, Second Edition",Chris Fehily;,5,5,22,2,Peachpit Press,9.78E+12,English,,480
1803,Oracle8i Backup & Recovery,Rama Velpuri;,0,11,14,4th,McGraw-Hill/OsborneMedia,9.78E+12,English,Oracle Press,695
1804,Introduction to the Semantic Web and Semantic Web Services,Liyang Yu;,7,6,14,1,Chapman and Hall/CRC,9.78E+12,English,,368
1805,Oracle E-Business Suite 12 Financials Cookbook,Yemi Onigbode;,11,8,17,,Packt Publishing,9.78E+12,English,,384
1806,PHP Hacks: Tips & Tools For Creating Dynamic Websites,Jack D. Herrington;,5,12,22,1,O'Reilly Media,9.78E+12,English,Hacks,468
1807,Software Pipelines and SOA: Releasing the Power of Multi-Core Processing,Cory Isaacson;,9,1,2,1,Addison-Wesley Professional,9.78E+12,English,,432
1808,FileMaker Pro 8: The Missing Manual,Geoff Coffey;Susan Prosser;,5,10,3,1,O'Reilly Media,9.78E+12,English,Missing Manual,768
1809,Professional ASP.NET 2.0 Databases,Thiru Thangarathinam;,7,2,12,1,Wrox,9.78E+12,English,Wrox Professional Guides,504
1810,Building Corporate Portals with XML,Peter Aiken;Clive Finkelstein;,99,8,26,,McGraw-Hill,9.78E+12,English,Enterprising Computing,512
1811,Content-Based Audio Classification and Retrieval for Audiovisual Data Parsing,Tong Zhang;C.C. Jay Kuo;,10,12,8,Softcover reprint of hardcover 1st ed. 2001,Springer,9.78E+12,English,The Springer International Series in Engineering and Computer Science (Book 606),136
1812,SAS For Dummies ),Stephen McDaniel;Chris Hemedinger;,7,6,12,,For Dummies,,,For Dummies (Computer/Tech),408
1813,Microsoft SQL Server 2000 Programming by Example,Carlos Rojas;Fernando Guerrero;,1,4,27,,Que Publishing,9.78E+12,English,,792
1814,Statistical and Machine Learning Approaches for Network Analysis,Matthias Dehmer;Subhash C. Basak;,12,8,7,1,Wiley,9.78E+12,English,,344
1815,Supply Chain Analytics with SAP NetWeaver Business Warehouse,Amol Palekar;Shreekant W Shiralkar;,12,6,7,,Tata McGraw-Hill Education Private Limited,9.78E+12,English,,212
1816,"Big Data Management, Technologies, and Applications ",Wen-Chen Hu;Naima Kaabouch;,13,10,31,1,IGI Global,9.78E+12,English,Advances in Data Mining and Database Management,342
1817,Oracle Solaris 11 Advanced Administration Cookbook,Alexandre Borges;,14,10,10,,Packt Publishing - ebooks Account,9.78E+12,English,,485
1818,Oracle Applications DBA Field Guide,Paul Jackson;Elke Phelps;,6,3,30,,Apress,9.78E+12,English,Expert's Voice in Oracle,264
1819,"Model Checking Software: 15th International SPIN Workshop, Los Angeles, CA, USA, August 10-12, 2008, Proceedings ",Klaus Havelund;Rupak Majumdar;Jens Palsberg;,8,7,25,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5156),343
1820,The Definitive Guide to the Microsoft Enterprise Library,Keenan Newton;,7,11,27,1,Apress,9.78E+12,English,Expert's Voice in .NET,492
1821,"Terminological Ontologies: Design, Management and Practical Applications ",Javier Lacasta;Javier Nogueras-Iso;Francisco Javier Zarazaga Soria;,10,8,17,2010,Springer,9.78E+12,English,Semantic Web and Beyond (Book 9),198
1822,"Pattern Recognition and Machine Intelligence: Third International Conference, PReMI 2009 New Delhi, India, December 16-20, 2009 Proceedings ",Santanu Chaudhury;Sushmita Mitra;C.A. Murthy;,9,12,2,2009,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics (Book 5909)",631
1823,Clustering and Information Retrieval,Weili Wu;Hui Xiong;S. Shekhar;,3,11,30,,Springer,9.78E+12,English,Network Theory and Applications (Book 11),330
1824,Oracle Database 10g DBA Handbook,Kevin Loney;Bob Bryla;,5,3,24,1st,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,736
1825,Fundamentals of Database Management Systems,Mark L. Gillenson;,11,12,6,2,Wiley,9.78E+12,English,,416
1826,Oracle Database & Data Warehouse 11g: Performance Assessment,Sideris Courseware Corp;,12,10,16,,Sideris Courseware Corp.,9.78E+12,English,,294
1827,Harness Oil and Gas Big Data with Analytics: Optimize Exploration and Production with Data Driven Models,Keith Holdaway;,14,5,27,1,Wiley,9.78E+12,English,Wiley and SAS Business Series,364
1828,Object Data Management : Object Oriented and Extended Relational Database Systems,R.G.G Cattell;,91,,,,Addison-Wesley,,,,
1829,Microsoft並_並_ SQL Server並_並_ 2000 Reporting Services Step by Step,Hitachi Consulting;Stacia Misner;,4,9,29,,Microsoft Press,9.79E+12,English,Step by Step Developer,464
1830,Mastering phpMyAdmin 3.3.x for Effective MySQL Management,Marc Delisle;,10,10,11,,Packt Publishing,9.78E+12,English,,412
1831,Mike Ault's Oracle Internals Monitoring & Tuning Scripts: Advanced Internals & OCP Certification Insights for the Master DBA,Mike Ault;Don Burleson;,3,12,1,,Rampant Techpress,9.78E+12,English,Oracle In-Focus series,288
1832,Oracle Warehouse Builder 11g R2: Getting Started 2011,Bob Griesemer;,11,5,16,,Packt Publishing,9.78E+12,English,,424
1833,"Data Architecture: A Primer for the Data Scientist: Big Data, Data Warehouse and Data Vault",William H. Inmon;Dan Linstedt;,14,12,29,1,Morgan Kaufmann,9.78E+12,English,,304
1834,Formal Concept Analysis: Foundations and Applications,Bernhard Ganter;Gerd Stumme;Rudolf Wille;,5,8,23,2005,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3626),349
1835,Visual Basic Developer's Guide to ADO,Mike Gunderloy;,99,9,20,,Sybex Inc,9.78E+12,English,,480
1836,The Official Introduction to DB2 for z/OS : Covers DB2 Universal Database for z/OS Version 8,Susan Graziano Sloan;,4,6,5,2,IBM Press,9.78E+12,English,,528
1837,Oracle Database 11g R2: Grid Infrastructure & ASM,Sideris;,11,5,9,,Sideris Courseware Corp.,9.78E+12,English,,274
1838,Developing Sybase Applications/Book and Cd-Rom,Daniel J. Worden;,95,4,,,Sams Publishing,9.78E+12,English,,650
1839,Data Warehousing With Microsoft Sql Server 7.0 Technical Reference,Jake Sturm;,,,,,,,,,500
1840,MongoDB in Action,Kyle Banker;,11,12,19,1,Manning Publications,9.78E+12,English,,312
1841,GO! with Microsoft Access 2010 Introductory,Shelley Gaskin;Carolyn McLellan;Nancy Graviett;,10,8,1,1,Prentice Hall,9.78E+12,English,GO!,576
1842,Data Warehouse and Decision Support System,TU JIE PAN BIAN ZHU;,91,,,,Science Press,9.79E+12,,,
1843,"Clustering: A Data Recovery Approach, Second Edition ",Boris Mirkin;,12,10,17,2,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC Computer Science & Data Analysis (Book 19),374
1844,"AI 2010: Advances in Artificial Intelligence: 23rd Australasian Joint Conference, Adelaide, Australia, December 7-10, 2010. Proceedings ",Jiuyong Li;,10,11,22,2011,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6464),528
1845,"Statistical Data Mining Using SAS Applications, Second Edition ",George Fernandez;,10,6,18,2,CRC Press,9.78E+12,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,477
1846,"Human-Computer Interaction. HCI Intelligent Multimodal Interaction Environments: 12th International Conference, HCI International 2007, Beijing, ... / Programming and Software Engineering)",Julie A. Jacko;,7,8,17,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 4552),1038
1847,Microsoft SQL Server 2012 Reporting Services,Stacia Misner;,13,4,25,1,Microsoft Press,9.78E+12,English,Developer Reference,1030
1848,Pro SQL Server 2008 Mirroring,Robert Davis;Ken Simmons;,9,10,6,1,Apress,9.78E+12,English,Expert's Voice in SQL Server,400
1849,Argus Developer in Practice: Real Estate Development Modeling in the Real World,Dr. Tim M. Havard;,13,12,18,1,Apress,9.78E+12,English,,260
1850,"Applied Insurance Analytics: A Framework for Driving More Value from Data Assets, Technologies, and Tools ",Patricia L Saporito;,14,7,17,1,Pearson FT Press,9.78E+12,English,FT Press Analytics,208
1851,Error Coding for Engineers,A. Houghton;,1,9,30,2001,Springer,9.78E+12,English,The Springer International Series in Engineering and Computer Science (Book 641),246
1852,Microsoft Access Projects with Microsoft SQL Server,Natasha Nicols Dr;Ralf Albrecht;Dr Natasha Nicol;,2,1,15,,Microsoft Press,9.78E+12,English,Microsoft Programming,637
1853,Access 2013: The Missing Manual,Matthew MacDonald;,13,4,28,1,O'Reilly Media,9.78E+12,English,Missing Manual,866
1854,Integrative Document and Content Management: Strategies for Exploiting Enterprise Knowledge,Michael Middleton;Len Asprey;,3,1,27,,Idea Group Publishing,9.78E+12,English,,552
1855,Accounting Database Design And T-SQL Reporting: Accounting Information System Design,Derek Liew;,11,2,18,,CreateSpace Independent Publishing Platform,9.78E+12,English,,170
1856,SQL in a Nutshell ),Kevin Kline;Brand Hunt;Daniel Kline;,8,12,2,3,O'Reilly Media,9.78E+12,English,In a Nutshell (O'Reilly),594
1857,Oracle Database 12c PL/SQL Advanced Programming Techniques,Michael McLaughlin;John Harper;,14,11,14,1,McGraw-Hill Osborne Media,9.78E+12,English,,448
1858,Comparing Distributions,Olivier Thas;,9,9,15,2010,Springer,9.78E+12,English,Springer Series in Statistics,354
1859,Hands On SQL Server 7 with VB6,Wayne S. Freeze;,99,2,,,Premier Press,9.78E+12,English,Hands on,576
1860,Using SQLite,Jay A. Kreibich;,10,8,27,1,O'Reilly Media,9.78E+12,English,,530
1861,"Distributed Algorithms: 5th International Workshop, WDAG 91, Delphi, Greece, October 7-9, 1991. Proceedings ",Sam Toueg;Paul G. Spirakis;Lefteris Kirousis;,92,4,7,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 579),326
1862,SQL Server 6.5 Secrets,David K. Rensin;Andrew M. Fedorchek;,96,9,,,John Wiley & Sons Inc (Computers),9.78E+12,English,The Secrets Series,850
1863,Exploration Warehousing: Turning Business Information into Business Opportunity,W. H. Inmon;R. H. Terdeman;Claudia Imhoff;,0,6,5,1,Wiley,9.78E+12,English,,272
1864,Enterprise JavaBeans,Richard Monson-Haefel;Bill Burke;Sacha Labourey;,4,7,2,,O'Reilly Media,,English,,792
