2118,Microsoft SQL Server 2005 Unleashed,"Ray Rankins, Paul T. Bertucci, Chris Gallelli, Alex T. Silverstein, Tudor Trufinescu",07,5,3,,Sams,9.78E+12,,Unleashed Series,1752
2119,Microsoft SQL Server 2008 Administration with Windows PowerShell,"Ananthakumar Muthusamy, Yan Pan",09,6,9,1,Wiley,9.78E+12,,,580
2120,Microsoft SQL Server 2008 Analysis Services: Step by Step,Scott Cameron,09,4,15,,Microsoft Press,9.78E+12,,Step by Step Developer Series,448
2121,Microsoft SQL Server 2008 for Dummies,Chapple,08,9,9,1,Wiley,9.78E+12,,For Dummies Series,408
2122,Microsoft Sql Server 2008 High Availability,Hemantgiri S. Goswami,11,1,20,,Packt Publishing,9.78E+12,,,308
2123,Microsoft SQL Server 2008 R2 Master Data Services,"Tyler Graham, Suzanne Selhorn",11,2,24,1,McGraw-Hill Professional Publishing,9.78E+12,,,384
2124,Microsoft SQL Server 2008 R2 Unleashed,"Ray Rankins, Paul T. Bertucci, Chris Gallelli, Alex T. Silverstein",10,9,30,,Sams,9.78E+12,,Unleashed Series,2451
2125,Microsoft SQL Server 2008 Reporting Services,Brian Larson,08,8,21,3,McGraw-Hill Professional Publishing,9.78E+12,,,866
2126,Microsoft SQL Server 2008 Reporting Services Step by Step,Stacia Misner,09,2,18,,Microsoft Press,9.78E+12,,Step by Step Developer Series,576
2127,Microsoft SQL Server 2008 All-in-One Desk Reference For Dummies,"Robert D. Schneider, Darril Gibson",08,9,29,1,Wiley,9.78E+12,,For Dummies Series,768
2128,Microsoft SQL Server 2008 Step by Step,Mike Hotek,08,11,5,,Microsoft Press,9.78E+12,,,544
2129,Microsoft SQL Server 2012 Administration: Real-World Skills for MCSA Certification and Beyond,Tom Carpenter,13,6,17,1,Wiley,9.78E+12,,,936
2130,Microsoft SQL Server 2012 Bible,"Adam Jorgensen, Jorge Segarra, Patrick LeBlanc, Denny Cherry, Aaron Nelson",12,8,28,1,Wiley,9.78E+12,,"Bible Series,#773",1416
2131,Microsoft SQL Server 2012 Integration Services: An Expert Cookbook,"Reza Rad, Pedro Perfeito",12,5,22,,Packt Publishing,9.78E+12,,,564
2132,Microsoft SQL Server 2012 Master Data Services 2E,"Tyler Graham, Suzanne Selhorn",12,11,1,2,McGraw-Hill Professional Publishing,9.78E+12,,,416
2133,Microsoft SQL Server 2012 Reporting Services 4E,Brian Larson,12,3,1,4,McGraw-Hill Professional Publishing,9.78E+12,,,784
2134,Microsoft SQL Server 2012 Security Cookbook,Rudi Bruchez,12,7,22,,Packt Publishing,9.78E+12,,,322
2135,Microsoft SQL Server 2012 Unleashed,"Ray Rankins, Paul T. Bertucci, Chris Gallelli, Alex T. Silverstein",13,12,26,1,Sams,9.78E+12,,Unleashed Series,1872
2136,Microsoft SQL Server 2014 Unleashed,"Ray Rankins, Chris Gallelli, Alex T. Silverstein, Paul Bertucci",15,4,9,1,Sams,9.78E+12,,Unleashed Series,1800
2137,Microsoft SQL Server 6.5 Unleashed,"David W. Solomon, Ray Rankins (Joint Author)",97,11,1,1,Sams,9.78E+12,,Unleashed Series,1272
2138,Microsoft SQL Server 7 Secrets,"David K. Rensin, William C. Amo, Andrew M. Fedorchek",99,6,1,1,"Wiley, John & Sons, Incorporated",9.78E+12,,Secrets Series,714
2139,Microsoft SQL Server Database Design and Optimization: Exam 70-443 and Exam 70-450,Microsoft Official Academic Course,11,12,3,1,"Wiley, John & Sons, Incorporated",9.78E+12,,,457
2140,Microsoft SQL Server: What Database Administrators Need to Know,Jeffrey L. Byrne,96,12,28,,Prentice Hall Professional Technical Reference,9.78E+12,,,341
2141,Microsoft SQL Server Training: Hands-on Self-Paced Training Kit for Version 6.5,"Staff ofMicrosoft Corporation (Editor), Microsoft Corporation",96,1,1,1,Microsoft Press,9.78E+12,,Microsoft Training Kits Series,1088
2142,Microsoft Transact-SQL: The Definitive Guide,Jeffrey Garbus,10,5,21,,Jones & Bartlett Learning,9.78E+12,,,516
2143,"Microsoft Visual Basic 2005 for Windows, Mobile, Web, Office, and Database Applications: Comprehensive","Gary B. Shelly, Thomas J. Cashman, Corinne Hoisington",06,11,10,1,Cengage Learning,9.78E+12,,Available Titles Skills Assessment Manager (SAM) - Office 2007 Series,1088
2144,"Microsoft Visual Basic 2012 for Windows, Web, Office, and Database Applications: Comprehensive",Corinne Hoisington,13,9,25,,Cengage Learning,9.78E+12,,,984
2145,Microsoft Visual Basic 6.0 Reference Library,"Microsoft Press, MS Corp",98,11,4,1,Microsoft Press,9.78E+12,,Microsoft Professional Editions Series,3245
2146,Microsoft Visual FoxPro 6.0 Language Reference: The Official Reference for Microsoft Visual Foxpro 6 0,Microsoft Official Academic Course Staff,98,8,1,1,Microsoft Press,9.78E+12,,Microsoft Professional Editions Series,1166
2147,Microsoft Visual FoxPro 6.0 Programmer's Guide: The Essential Guide to Microsoft Visual Foxpro 6 0,"Microsoft Press, Microsoft Corporation",98,6,10,1,Microsoft Press,9.78E+12,,Microsoft Professional Editions Series,860
2148,Microsoft Web Database Development Step by Step with Cdrom,Jim Buyens,00,6,3,1,Microsoft Press,9.78E+12,,Microsoft Step by Step Series,425
2149,MicrosoftSQL Server 7 For Dummies,Anthony T. Mann,98,1,28,1,Wiley,9.78E+12,,For Dummies Series,359
2150,"Middleware 2001: IFIP/ACM International Conference on Distributed Systems Platforms Heidelberg, Germany, November 12-16, 2001, Proceedings",Rachid Guerraoui (Editor),01,12,12,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2218",398
2151,"Middleware 2005: ACM/IFIP/USENIX 6th International Middleware Conference, Grenoble, France, November 28 - December 2, 2005, Proceedings",Gustavo Alonso (Editor),06,1,9,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Programming and Software Engineering Series,#3790",454
2152,"Middleware 2006: ACM/IFIP/USENIX 7th International Middleware Conference, Melbourne, Australia, November 27 - December 1, 2006, Proceedings","Maarten van Steen (Editor), Michi Henning (Editor)",06,11,29,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#4290",434
2153,"Middleware for Communications: Concepts, Designs and Case Studies",Qusay Mahmoud (Editor),04,7,9,1,Wiley,9.78E+12,,,522
2154,Migrating to Oracle: Expert Secrets for Migrating from MySQL and SQL Server,Ben Prusinski,14,2,1,,Rampant TechPress,9.78E+12,,,344
2155,MINERIA DE DATOS con SAS ENTERPRISE MINER a traves de ejemplos,Antonio Prieto,12,12,26,,CreateSpace Independent Publishing Platform,9.78E+12,Spanish,,472
2156,MINERIA DE DATOS. REDES NEURONALES Y ARBOLES DE DECISION. Ejemplos con SAS ENTERPRISE MINER,Cesar Perez Lopez,13,11,14,,CreateSpace Independent Publishing Platform,9.78E+12,,,196
2157,"Mining Complex Data: ECML/PKDD 2007 Third International Workshop, MDC 2007, Warsaw, Poland, September 17-21, 2007, Revised Selected Papers","Zbigniew W. Ras (Editor), Shusaku Tsumoto (Editor), Djamel A. Zighed (Editor)",08,7,19,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#4944",265
2158,Mining For Significant Rare Events From Large Databases,Suman Katragadda,10,6,23,,AV Akademikerverlag GmbH & Co. KG.,9.78E+12,,,124
2159,"Mining Multimedia and Complex Data: KDD Workshop MDM/KDD 2002, PAKDD Workshop KDMCD 2002, Revised Papers","Osmar R. Zaiane (Editor), Simeon Simoff (Editor), Chabane Djeraba (Editor)",03,12,5,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#2797",284
2160,Mining of Massive Datasets,"Anand Rajaraman, Jeffrey David Ullman",11,10,31,,Cambridge University Press,9.78E+12,,,326
2161,Mining Sequential Patterns from Large Data Sets,"Wei Wang, Jiong Yang",05,2,28,1,Springer US,9.78E+12,,"Advances in Database Systems Series,#28",163
2162,Mining Social Networks and Security Informatics,"Tansel Ozyer (Editor), Zeki Erdem (Editor), Jon Rokne (Editor), Suheil Khoury (Editor)",13,6,30,1,Springer Netherlands,9.79E+12,,Lecture Notes in Social Networks Series,283
2163,Mining Spatio-Temporal Information Systems,"Roy Ladner (Editor), Kevin Shaw (Editor), Mahdi Abdelguerfi (Editor)",07,10,30,1,Springer US,9.78E+12,,"Springer International Series in Engineering and Computer Science,#699",170
2164,Mining the Biomedical Literature,"Hagit Shatkay, Mark Craven",12,8,31,,MIT Press,9.78E+12,,Computational Molecular Biology,150
2165,Mining the Web: Transforming Customer Data into Customer Value,"Gordon S. Linoff, Michael J. Berry",02,3,5,1,Wiley,9.78E+12,,,368
2166,Mining User Generated Content,"Marie-Francine Moens (Editor), Juanzi Li (Editor), Tat-Seng Chua (Editor)",14,1,13,,Taylor & Francis,9.78E+12,,Social Media and Social Computing Series,474
2167,Mining Very Large Databases with Parallel Processing,"Alex A. Freitas, Simon H. Lavington, S. H. Lavington",97,11,27,1,Springer US,9.78E+12,,"Advances in Database Systems,#9",208
2168,Miriad-Report-Midwifery Research Database,"Carol Simms, Hazel McHaffie",94,12,2,1,Elsevier Health Sciences,9.78E+12,,,373
2169,Mobile Database Systems,Vijay Kumar,06,6,30,1,"Wiley, John & Sons, Incorporated",9.78E+12,,"Wiley Series on Parallel and Distributed Comp,#32",320
2170,"Mobile Datenbanksysteme: Architektur, Implementierung, Konzepte","Bela Mutschler, Gunther Specht",04,7,20,1,Springer Berlin Heidelberg,9.78E+12,German,Xpert.press Series,354
2171,Mobile Middleware: Supporting Applications and Services,"Sasu Tarkoma, Jaakko Kangasharju (Editor)",09,7,7,1,Wiley,9.78E+12,,,338
2172,Mobility Data Management and Exploration,"Nikos Pelekis, Yannis Theodoridis",14,3,31,,Springer New York,9.78E+12,,,300
2173,"Mobility, Data Mining and Privacy: Geographic Knowledge Discovery","Fosca Giannotti (Editor), Dino Pedreschi (Editor)",08,2,6,1,Springer Berlin Heidelberg,9.78E+12,,,410
2174,Modeling and evaluating the survivability of an intrusion tolerant database system.,Hai Wang,11,9,7,,BiblioLabsII,9.78E+12,,,144
2175,Modeling Complex Data for Creating Information,"Jacques-Emile Dubois (Editor), Nahum Gershon (Editor)",11,12,14,1,Springer Berlin Heidelberg,9.78E+12,,Data and Knowledge in a Changing World Series,277
2176,"Modeling Financial Markets: Using Visual Basic.Net and Databases to Create Pricing, Trading, and Risk Management Models","Benjamin Van Vliet, Robert Hendry",04,1,21,1,"McGraw-Hill Companies, The",9.78E+12,,,304
2177,Modeling Online Auctions,"Wolfgang Jank, Galit Shmueli",10,7,13,1,Wiley,9.78E+12,,"Statistics in Practice Series,#76",327
2178,Modeling Spatio-Temporal Databases,Hatem Halaoui,09,7,10,,VDM Verlag,9.78E+12,,,76
2179,Modeling Techniques in Predictive Analytics with Python and R: A Guide to Data Science,Thomas W. Miller,14,10,15,1,Pearson FT Press,9.78E+12,,FT Press Analytics Series,448
2180,"Modelling Database Dynamics: Selected Papers from the Fourth International Workshop on Foundations of Models and Languages for Data and Objects, Volkse, Germany, 19-22 October 1992","Udo W. Lipeck (Editor), Bernhard Thalheim (Editor)",93,4,30,,Springer London,9.78E+12,,Workshops in Computing Series,231
2181,Modern Analytics Methodologies: Driving Business Value with Big Data,"Michele Chambers, Thomas Dinsmore",14,8,15,1,Pearson FT Press,9.78E+12,,FT Press Operations Management Series,240
2182,Modern B-Tree Techniques,Goetz Graefe,11,8,15,,Now Publishers,9.78E+12,,,218
2183,Modern Computational Approaches to Traditional Chinese Medicine,Zhaohui Wu,12,7,30,,Elsevier Science,9.78E+12,,,250
2184,Modern Data Warehousing +Megaputer Sf CD,George M. Marakas,02,12,01,1,Pearson,9.78E+12,,,274
2185,Modern Database Management - Casebook,"Whitlock, Jeffrey A. Hoffer",02,6,28,6,Pearson,9.78E+12
2186,Modern Database Management >CUSTOM<,HOFFER,11,1,28,,Pearson Custom Publishing,9.78E+12
2187,Modern Database Management,Fred R. McFadden,94,1,28,4,Prentice Hall Professional Technical Reference,9.78E+12,,,597
2188,Modern Database Management,"Jeffrey A. Hoffer, Fred R. McFadden, Mary B. Prescott",04,4,6,7,Pearson,9.78E+12,,,736
2189,Modern Database Management,"Jeffrey A. Hoffer, Mary B. Prescott, Fred R. McFadden",06,8,28,8,Pearson Prentice Hall,9.78E+12
2190,Modern Information Retrieval: The Concepts and Technology behind Search,"Ricardo Baeza-Yates, Berthier Ribeiro-Neto",11,2,18,2,Addison-Wesley,9.78E+12,,,944
2191,Mondrian in Action: Open source business analytics,"William Back D., Nicholas Goodman, Julian Hyde",13,9,28,,Manning Publications Company,9.78E+12,,,288
2192,MongoDB and Python: Patterns and Processes for the Popular Document-Oriented Database,Niall O'Higgins,11,9,30,1,"O'Reilly Media, Incorporated",9.78E+12,,,138
2193,MongoDB for Web Development,Mitch Pirtle,15,3,25,1,Addison-Wesley,9.78E+12,,Developer's Library Series,360
2194,MongoDB in Action,Kyle Banker,11,12,12,,Manning Publications Company,9.78E+12,,,312
2195,MOS 2013 Study Guide for Microsoft Word Expert,John Pierce,13,10,11,,Microsoft Press,9.78E+12,,,190
2196,Mosfet Technologies: A Comprehensive Bibliography,A. H. Agajanian,12,3,19,,Springer US,9.78E+12,,IFI Data Base Library Series,392
2197,Moving Object in Spatial Temporal Database Concept,"Vajravel V. Karthikeyani, Begam I. Shahina",13,2,28,,AV Akademikerverlag GmbH & Co. KG.,9.78E+12,,,84
2198,Moving Objects Databases,"Ralf Hartmut Guting, Markus Schneider",05,9,6,,Elsevier Science,9.78E+12,,Morgan Kaufmann Series in Data Management Systems Series,416
2199,"Mrds-Dtr, a Mineral Occurrence Database for VAX Datatrieve Based on the Usgs Mineral Resource Data System: Usgs Open-File Report 87-657",C. N. Gerlitz,13,3,27,,BiblioGov,9.78E+12,,,40
2200,MRDS-REV: Mineral occurrence deposit data base for microcomputer: USGS Open-File Report 86-34,P. G. Schruben,13,3,15,,BiblioGov,9.78E+12,,,62
2201,"MRNIDX Marine Data Index: Database Description, Operation, Retrieval, and Display: USGS Open-File Report 82-397",Valerie F. Paskevich,13,3,11,,BiblioGov,9.78E+12,,,60
2202,"MS SQL Server Interview Questions, Answers, and Explanations: MS SQL Server Certification Review","Terry Sanchez-Clark, Itcookbook (Executive Producer), Jim Stewart (Produced by)",07,2,28,,Equity Press,9.78E+12,,,140
2203,MSDE Developer's Guide,Dan Rahmel,00,08,01,1,"Wiley, John & Sons, Incorporated",9.78E+12,,,561
2204,"Multi-disciplinary Trends in Artificial Intelligence: 6th International Workshop, MIWAI 2012, Ho Chin Minh City, Vietnam, December 26-28, 2012, Proceedings","Chattrakul Sombattheera (Editor), Kim Loi Nguyen (Editor), Rajeev Wankar (Editor), Tho Quan (Editor)",12,11,14,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science/Lecture Notes in Artificial Intelligence Series,#7694",350
2205,"Multi-disciplinary Trends in Artificial Intelligence: 7th International Workshop, MIWAI 2013, Krabi, Thailand, December 9-11, 2013, Proceedings","Sheela Romanna (Editor), Pawan Lingras (Editor), Chattrakul Sombattheera (Editor), Aneesh Krishna (Editor)",13,12,31,,Springer Berlin Heidelberg,9.78E+12,,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence,342
2206,Multi-Level Data Privacy For Mobile Databases Using Multi-Views.,Neomi Dolores De Anda,11,9,30,,BiblioLabsII,9.78E+12,,,144
2207,"Multi-Media Database Management Systems, 1996 International Workshop",I E E E Computer Society Press (Editor),96,8,28,,IEEE Computer Society Press,9.78E+12,,,192
2208,Multi-Objective Evolutionary Algorithms for Knowledge Discovery from Databases,"Ashish Ghosh (Editor), Satchidananda Dehuri (Editor), Susmita Ghosh (Editor)",08,3,18,1,Springer Berlin Heidelberg,9.78E+12,,"Studies in Computational Intelligence Series,#98",162
2209,"Multi-Platform Database Consulting: Database Useage on Mainframe, Mid-Tier and NT Servers",John V. McLean,04,11,28,,AuthorHouse,9.78E+12,,,444
2210,"Multi-source, Multilingual Information Extraction and Summarization","Thierry Poibeau (Editor), Horacio Saggion (Editor), Jakub Piskorski (Editor), Roman Yangarber (Editor)",12,8,14,1,Springer Berlin Heidelberg,9.78E+12,,Theory and Applications of Natural Language Processing Series,324
2211,Multidatabase Systems: An Advance Solution for Global Information Sharing,"Ali R. Hurson, IEEE, M. W. Bright (Editor)",94,1,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,,400
2212,"Multidisciplinary Information Retrieval: Second Information Retrieval Facility Conference, IRFC 2011, Vienna, Austria, June 6, 2011, Proceedings","Allan Hanbury (Editor), Andreas Rauber (Editor), Arjen P. de Vries (Editor)",11,7,25,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI,#6653",149
2213,Multilevel Secure Transaction Processing,"Vijay Atluri, Sushil Jajodia, Binto George",13,4,30,1,Springer US,9.78E+12,,"Advances in Database Systems Series,#16",126
2214,Multimedia and Imaging Databases,"Setrag Khoshafian, Brad Baker",95,10,15,1,Elsevier Science,9.78E+12,,,586
2215,Multimedia Content Encryption: Techniques And Applications,Shiguo Lian,08,9,11,,Taylor & Francis,9.78E+12,,,224
2216,Multimedia Data Mining: A Systematic Introduction to Concepts and Theory,"Zhongfei Zhang, Ruofei Zhang",08,11,11,,Taylor & Francis,9.78E+12,,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,320
2217,Multimedia Database Management Systems,B. Prabhakaran,96,10,31,1,Springer US,9.78E+12,,"The Springer International Series in Engineering and Computer Science,#375",206
2218,Multimedia Database Management Systems,Guojun Lu,99,9,30,1,"Artech House, Incorporated",9.78E+12,,Computing Library,400
2219,"Multimedia Database Management Systems: Indexing, Access, and MPEG-7","Harald Kosch, Kosch Kosch",03,11,1,,CRC Press,9.78E+12,,,280
2220,Multimedia Database Retrieval: A Human-Centered Approach,"Paisarn Muneesawang, Ling Guan",06,9,6,1,Springer US,9.78E+12,,Signals and Communication Technology Series,188
2221,Multimedia Database Systems: Design and Implementation Strategies,"Nwosu, Kingsley C. Nwosu (Editor), B. Thuraisingham (Editor)",96,3,28,,"Springer-Verlag New York, LLC",9.78E+12,,,392
2222,Multimedia Databases: An Object-Relational Approach,Lynne Dunkley,03,2,28,1,Pearson,9.78E+12,,,452
2223,"Multimedia, Knowledge-Based and Object-Oriented Databases","Joseph Fong (Editor), Brian Siu (Editor), T. Chee (Editor)",97,4,28,1,"Springer-Verlag New York, LLC",9.79E+12,,,300
2224,Multimedia-Kurs Datenbanksysteme,"Werner Kiessling, Gerhard Kostler",97,12,1,,Springer Berlin Heidelberg,9.78E+12,German,,392
2225,"Multiple Classifier Systems: 10th International Workshop, MCS 2011, Naples, Italy, June 15-17, 2011. Proceedings","Carlo Sansone (Editor), Josef Kittler (Editor), Fabio Roli (Editor)",11,6,29,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics Series,#6713",372
2226,"Multiple Classifier Systems: 9th International Workshop, MCS 2010, Cairo, Egypt, April 7-9, 2010, Proceedings","Neamat El Gayar (Editor), Josef Kittler (Editor), Fabio Roli (Editor)",10,3,25,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Theoretical Computer Science and General Issues Series,#5997",328
